x-axis,1
second,Volt
-0.0250000664038,5.51636
-0.0249750664037,-0.513794
-0.0249500664037,-0.513794
-0.0249250664038,-0.513794
-0.0249000664038,-0.513794
-0.0248750664038,-0.513794
-0.0248500664037,-0.513794
-0.0248250664037,-0.513794
-0.0248000664038,-0.513794
-0.0247750664038,1.49626
-0.0247500664038,1.49626
-0.0247250664037,-0.513794
-0.0247000664037,-0.513794
-0.0246750664038,-2.52385
-0.0246500664038,-0.513794
-0.0246250664038,-2.52385
-0.0246000664037,-0.513794
-0.0245750664038,-0.513794
-0.0245500664038,1.49626
-0.0245250664038,-0.513794
-0.0245000664038,-0.513794
-0.0244750664037,1.49626
-0.0244500664038,-0.513794
-0.0244250664038,-0.513794
-0.0244000664038,-0.513794
-0.0243750664037,-0.513794
-0.0243500664037,-2.52385
-0.0243250664038,-0.513794
-0.0243000664038,-0.513794
-0.0242750664038,-0.513794
-0.0242500664037,-0.513794
-0.0242250664037,-0.513794
-0.0242000664038,-0.513794
-0.0241750664038,-0.513794
-0.0241500664038,-2.52385
-0.0241250664037,-2.52385
-0.0241000664037,1.49626
-0.0240750664038,1.49626
-0.0240500664038,-0.513794
-0.0240250664038,-0.513794
-0.0240000664037,-2.52385
-0.0239750664038,-0.513794
-0.0239500664038,-0.513794
-0.0239250664038,-0.513794
-0.0239000664038,-0.513794
-0.0238750664037,-0.513794
-0.0238500664038,-0.513794
-0.0238250664038,-0.513794
-0.0238000664038,-0.513794
-0.0237750664038,-0.513794
-0.0237500664037,-0.513794
-0.0237250664038,-0.513794
-0.0237000664038,-2.52385
-0.0236750664038,-0.513794
-0.0236500664038,-0.513794
-0.0236250664037,-0.513794
-0.0236000664038,-0.513794
-0.0235750664038,-0.513794
-0.0235500664038,-0.513794
-0.0235250664037,-0.513794
-0.0235000664037,-0.513794
-0.0234750664038,-0.513794
-0.0234500664038,-2.52385
-0.0234250664038,-0.513794
-0.0234000664037,-0.513794
-0.0233750664037,-2.52385
-0.0233500664038,-0.513794
-0.0233250664038,-0.513794
-0.0233000664038,1.49626
-0.0232750664037,-0.513794
-0.0232500664037,-0.513794
-0.0232250664038,-0.513794
-0.0232000664038,-0.513794
-0.0231750664038,-0.513794
-0.0231500664037,-0.513794
-0.0231250664037,-0.513794
-0.0231000664038,-0.513794
-0.0230750664038,-0.513794
-0.0230500664038,-0.513794
-0.0230250664037,-0.513794
-0.0230000664037,-2.52385
-0.0229750664038,1.49626
-0.0229500664038,-0.513794
-0.0229250664038,-0.513794
-0.0229000664037,-0.513794
-0.0228750664038,-0.513794
-0.0228500664038,-2.52385
-0.0228250664038,-2.52385
-0.0228000664037,-0.513794
-0.0227750664037,-0.513794
-0.0227500664038,-0.513794
-0.0227250664038,-0.513794
-0.0227000664038,-0.513794
-0.0226750664037,-2.52385
-0.0226500664038,-0.513794
-0.0226250664038,-2.52385
-0.0226000664038,-0.513794
-0.0225750664038,-0.513794
-0.0225500664037,-0.513794
-0.0225250664038,-0.513794
-0.0225000664038,1.49626
-0.0224750664038,-2.52385
-0.0224500664038,-0.513794
-0.0224250664037,-0.513794
-0.0224000664038,-0.513794
-0.0223750664038,-0.513794
-0.0223500664038,-0.513794
-0.0223250664038,-4.53389
-0.0223000664037,-0.513794
-0.0222750664038,-0.513794
-0.0222500664038,-2.52385
-0.0222250664038,-0.513794
-0.0222000664038,-0.513794
-0.0221750664037,-0.513794
-0.0221500664038,-2.52385
-0.0221250664038,-0.513794
-0.0221000664038,-2.52385
-0.0220750664038,-2.52385
-0.0220500664037,-0.513794
-0.0220250664038,-0.513794
-0.0220000664038,-0.513794
-0.0219750664038,-0.513794
-0.0219500664037,-0.513794
-0.0219250664037,-0.513794
-0.0219000664038,-0.513794
-0.0218750664038,-0.513794
-0.0218500664038,-0.513794
-0.0218250664037,-0.513794
-0.0218000664037,-0.513794
-0.0217750664038,-0.513794
-0.0217500664038,-2.52385
-0.0217250664038,-2.52385
-0.0217000664037,1.49626
-0.0216750664037,-2.52385
-0.0216500664038,-0.513794
-0.0216250664038,-2.52385
-0.0216000664038,-0.513794
-0.0215750664037,-0.513794
-0.0215500664038,-0.513794
-0.0215250664038,-0.513794
-0.0215000664038,-2.52385
-0.0214750664038,-0.513794
-0.0214500664037,-0.513794
-0.0214250664038,-0.513794
-0.0214000664038,-0.513794
-0.0213750664038,-2.52385
-0.0213500664038,-0.513794
-0.0213250664037,1.49626
-0.0213000664038,-0.513794
-0.0212750664038,-2.52385
-0.0212500664038,-2.52385
-0.0212250664037,-2.52385
-0.0212000664038,-0.513794
-0.0211750664038,-0.513794
-0.0211500664038,-0.513794
-0.0211250664038,-2.52385
-0.0211000664037,-0.513794
-0.0210750664038,1.49626
-0.0210500664038,-2.52385
-0.0210250664038,-0.513794
-0.0210000664038,-0.513794
-0.0209750664037,-0.513794
-0.0209500664038,-0.513794
-0.0209250664038,-2.52385
-0.0209000664038,-0.513794
-0.0208750664038,-0.513794
-0.0208500664037,-0.513794
-0.0208250664038,1.49626
-0.0208000664038,-2.52385
-0.0207750664038,1.49626
-0.0207500664038,-0.513794
-0.0207250664037,-2.52385
-0.0207000664038,-2.52385
-0.0206750664038,-2.52385
-0.0206500664038,-2.52385
-0.0206250664038,-0.513794
-0.0206000664037,-2.52385
-0.0205750664038,-0.513794
-0.0205500664038,-0.513794
-0.0205250664038,-0.513794
-0.0205000664038,-0.513794
-0.0204750664037,-2.52385
-0.0204500664038,-0.513794
-0.0204250664038,-0.513794
-0.0204000664038,-0.513794
-0.0203750664037,-0.513794
-0.0203500664037,-0.513794
-0.0203250664038,-2.52385
-0.0203000664038,-0.513794
-0.0202750664038,-0.513794
-0.0202500664037,-0.513794
-0.0202250664037,-0.513794
-0.0202000664038,-0.513794
-0.0201750664038,-2.52385
-0.0201500664038,-0.513794
-0.0201250664037,-0.513794
-0.0201000664037,-0.513794
-0.0200750664038,-2.52385
-0.0200500664038,-0.513794
-0.0200250664038,-0.513794
-0.0200000664038,-0.513794
-0.0199750664037,-0.513794
-0.0199500664038,-0.513794
-0.0199250664038,-0.513794
-0.0199000664038,-0.513794
-0.0198750664038,-0.513794
-0.0198500664038,-2.52385
-0.0198250664038,-0.513794
-0.0198000664038,-2.52385
-0.0197750664038,-0.513794
-0.0197500664038,-0.513794
-0.0197250664038,-0.513794
-0.0197000664038,-0.513794
-0.0196750664038,-0.513794
-0.0196500664037,-0.513794
-0.0196250664038,-0.513794
-0.0196000664038,-2.52385
